"site","sanitation.fellingA","sanitation.fellingB","nhost","ncut1","ncut2","nadj","nnlp","ndam"
"site C",0,50,95,0,27,25,70,52
"site C",0,50,93,0,27,26,67,53
"site C",0,50,96,0,30,29,67,59
"site C",0,50,99,0,27,27,72,54
"site C",0,50,96,0,27,27,69,54
"site C",0,50,97,0,28,27,70,55
"site C",0,50,100,0,29,28,72,57
"site C",0,50,94,0,27,27,67,54
"site C",0,50,101,0,29,29,72,58
"site C",0,50,93,0,27,25,68,52
"site C",0,50,91,0,24,23,68,47
"site C",0,50,96,0,27,27,69,54
"site C",0,50,100,0,29,29,71,58
"site C",0,50,100,0,29,28,72,57
"site C",0,50,93,0,26,25,68,51
"site C",0,50,96,0,29,27,69,56
"site C",0,50,99,0,29,28,71,57
"site C",0,50,97,0,28,26,71,54
"site C",0,50,96,0,27,26,70,53
"site C",0,50,101,0,30,30,71,60
"site C",0,50,98,0,29,27,71,56
"site C",0,50,100,0,27,27,73,54
"site C",0,50,96,0,28,27,69,55
"site C",0,50,93,0,26,25,68,51
"site C",0,50,95,0,25,25,70,50
"site C",0,50,97,0,29,28,69,57
"site C",0,50,100,0,29,28,72,57
"site C",0,50,95,0,27,25,70,52
"site C",0,50,95,0,28,27,68,55
"site C",0,75,79,0,31,11,68,42
"site C",0,75,83,0,35,12,71,47
"site C",0,75,80,0,31,10,70,41
"site C",0,75,83,0,32,11,72,43
"site C",0,75,80,0,36,11,69,47
"site C",0,75,82,0,34,11,71,45
"site C",0,75,81,0,34,11,70,45
"site C",0,75,81,0,37,12,69,49
"site C",0,75,80,0,33,11,69,44
"site C",0,75,78,0,33,10,68,43
"site C",0,75,78,0,34,10,68,44
"site C",0,75,83,0,33,11,72,44
"site C",0,75,80,0,34,11,69,45
"site C",0,75,80,0,34,10,70,44
"site C",0,75,82,0,36,11,71,47
"site C",0,75,84,0,36,12,72,48
"site C",0,75,80,0,34,10,70,44
"site C",0,75,77,0,32,11,66,43
"site C",0,75,81,0,34,12,69,46
"site C",0,75,80,0,35,12,68,47
"site C",0,75,85,0,34,12,73,46
"site C",0,75,79,0,34,10,69,44
"site C",0,75,81,0,29,9,72,38
"site C",0,75,81,0,32,11,70,43
"site C",0,75,80,0,31,11,69,42
"site C",0,75,81,0,29,10,71,39
"site C",0,75,79,0,28,9,70,37
"site C",0,75,86,0,34,12,74,46
"site C",0,75,78,0,35,12,66,47
"site C",0,75,81,0,31,10,71,41
"site C",0,75,84,0,36,12,72,48
"site C",0,75,80,0,28,9,71,37
"site C",0,75,82,0,31,10,72,41
"site C",0,75,83,0,35,12,71,47
"site C",0,75,84,0,36,12,72,48
"site C",0,75,80,0,35,11,69,46
"site C",0,75,82,0,35,11,71,46
"site C",0,75,78,0,32,11,67,43
"site C",0,75,83,0,35,12,71,47
"site C",0,75,78,0,29,9,69,38
"site C",0,100,71,0,32,0,71,32
"site C",0,100,72,0,36,0,72,36
"site C",0,100,72,0,30,0,72,30
"site C",0,100,73,0,34,0,73,34
"site C",0,100,70,0,35,0,70,35
"site C",0,100,72,0,34,0,72,34
"site C",0,100,70,0,32,0,70,32
"site C",0,100,72,0,31,0,72,31
"site C",0,100,70,0,31,0,70,31
"site C",0,100,71,0,34,0,71,34
"site C",0,100,72,0,32,0,72,32
"site C",0,100,69,0,32,0,69,32
"site C",0,100,68,0,32,0,68,32
"site C",0,100,66,0,34,0,66,34
"site C",0,100,71,0,34,0,71,34
"site C",0,100,71,0,34,0,71,34
"site C",0,100,71,0,34,0,71,34
"site C",0,100,72,0,33,0,72,33
"site C",0,100,70,0,36,0,70,36
"site C",0,100,72,0,36,0,72,36
"site C",0,100,69,0,31,0,69,31
"site C",0,100,72,0,36,0,72,36
"site C",0,100,69,0,32,0,69,32
"site C",0,100,70,0,34,0,70,34
"site C",0,100,69,0,33,0,69,33
"site C",0,100,70,0,31,0,70,31
"site C",0,100,69,0,34,0,69,34
"site C",0,100,68,0,33,0,68,33
"site C",0,100,73,0,34,0,73,34
"site C",0,100,67,0,32,0,67,32
"site C",0,100,67,0,32,0,67,32
"site C",0,100,70,0,32,0,70,32
"site C",0,100,71,0,34,0,71,34
"site C",0,100,72,0,36,0,72,36
"site C",0,100,72,0,34,0,72,34
"site C",0,100,70,0,31,0,70,31
"site C",0,100,70,0,29,0,70,29
"site C",0,100,70,0,33,0,70,33
"site C",0,100,71,0,30,0,71,30
"site C",0,100,70,0,29,0,70,29
"site C",25,0,114,15,0,69,45,69
"site C",25,0,108,16,0,63,45,63
"site C",25,0,113,15,0,70,43,70
"site C",25,0,110,15,0,63,47,63
"site C",25,0,113,15,0,66,47,66
"site C",25,0,119,15,0,73,46,73
"site C",25,0,111,14,0,67,44,67
"site C",25,0,109,14,0,66,43,66
"site C",25,0,111,15,0,64,47,64
"site C",25,0,111,15,0,65,46,65
"site C",25,0,120,16,0,73,47,73
"site C",25,0,111,16,0,64,47,64
"site C",25,0,113,16,0,67,46,67
"site C",25,0,106,15,0,61,45,61
"site C",25,0,118,15,0,72,46,72
"site C",25,0,110,15,0,63,47,63
"site C",25,0,112,15,0,69,43,69
"site C",25,0,111,15,0,66,45,66
"site C",25,0,112,15,0,65,47,65
"site C",25,0,109,15,0,64,45,64
"site C",25,0,114,15,0,70,44,70
"site C",25,0,108,15,0,62,46,62
"site C",25,0,112,15,0,67,45,67
"site C",25,0,104,14,0,61,43,61
"site C",25,0,112,16,0,66,46,66
"site C",25,0,109,16,0,65,44,65
"site C",25,0,113,16,0,67,46,67
"site C",25,0,110,16,0,64,46,64
"site C",25,0,109,16,0,62,47,62
"site C",25,0,121,15,0,74,47,74
"site C",25,0,107,15,0,63,44,63
"site C",25,0,114,16,0,69,45,69
"site C",25,0,114,15,0,69,45,69
"site C",25,0,110,16,0,65,45,65
"site C",25,0,113,15,0,70,43,70
"site C",25,0,109,13,0,69,40,69
"site C",25,0,99,14,0,59,40,59
"site C",25,0,117,15,0,73,44,73
"site C",25,0,117,15,0,71,46,71
"site C",25,0,108,15,0,63,45,63
"site C",25,25,83,14,14,41,42,55
"site C",25,25,84,14,14,42,42,56
"site C",25,25,89,16,15,44,45,59
"site C",25,25,79,13,13,38,41,51
"site C",25,25,87,15,14,42,45,56
"site C",25,25,93,15,16,47,46,63
"site C",25,25,88,15,14,41,47,55
"site C",25,25,82,14,14,41,41,55
"site C",25,25,83,15,14,40,43,54
"site C",25,25,93,15,15,47,46,62
"site C",25,25,89,15,15,43,46,58
"site C",25,25,85,14,15,44,41,59
"site C",25,25,92,15,16,47,45,63
"site C",25,25,86,15,13,40,46,53
"site C",25,25,91,15,15,44,47,59
"site C",25,25,84,16,14,40,44,54
"site C",25,25,82,15,13,38,44,51
"site C",25,25,85,15,14,39,46,53
"site C",25,25,82,15,13,39,43,52
"site C",25,25,89,15,15,43,46,58
"site C",25,25,86,15,14,41,45,55
"site C",25,25,87,14,16,45,42,61
"site C",25,25,86,14,15,44,42,59
"site C",25,25,80,14,13,40,40,53
"site C",25,25,84,16,14,40,44,54
"site C",25,25,88,15,14,42,46,56
"site C",25,25,86,15,14,41,45,55
"site C",25,25,82,14,14,40,42,54
"site C",25,25,85,14,14,41,44,55
"site C",25,25,86,14,15,46,40,61
"site C",25,25,83,15,13,38,45,51
"site C",25,25,87,14,15,43,44,58
"site C",25,25,87,15,14,43,44,57
"site C",25,25,93,16,15,47,46,62
"site C",25,25,84,15,14,38,46,52
"site C",25,25,89,16,15,43,46,58
"site C",25,25,89,15,16,46,43,62
"site C",25,25,85,15,14,40,45,54
"site C",25,25,85,15,13,39,46,52
"site C",25,25,88,15,15,43,45,58
"site C",25,50,67,14,23,23,44,46
"site C",25,50,69,16,24,22,47,46
"site C",25,50,70,15,25,24,46,49
"site C",25,50,73,16,27,26,47,53
"site C",25,50,68,15,26,24,44,50
"site C",25,50,67,15,25,24,43,49
"site C",25,50,67,15,23,22,45,45
"site C",25,50,68,16,23,22,46,45
"site C",25,50,67,15,24,23,44,47
"site C",25,50,64,13,23,23,41,46
"site C",25,50,69,15,23,22,47,45
"site C",25,50,65,15,22,21,44,43
"site C",25,50,67,15,23,23,44,46
"site C",25,50,63,15,22,20,43,42
"site C",25,50,70,15,25,23,47,48
"site C",25,50,72,15,26,25,47,51
"site C",25,50,66,15,23,23,43,46
"site C",25,50,65,14,23,22,43,45
"site C",25,50,66,15,24,22,44,46
"site C",25,50,67,15,24,22,45,46
"site C",25,50,65,15,25,23,42,48
"site C",25,50,71,15,26,24,47,50
"site C",25,50,66,15,23,21,45,44
"site C",25,50,66,14,24,23,43,47
"site C",25,50,65,15,24,23,42,47
"site C",25,50,65,14,24,23,42,47
"site C",25,50,65,15,25,23,42,48
"site C",25,50,66,15,25,24,42,49
"site C",25,50,64,14,24,22,42,46
"site C",25,50,67,16,24,23,44,47
"site C",25,50,63,15,22,22,41,44
"site C",25,50,69,15,24,23,46,47
"site C",25,50,69,15,25,24,45,49
"site C",25,50,67,15,25,23,44,48
"site C",25,50,65,14,24,22,43,46
"site C",25,50,68,15,23,22,46,45
"site C",25,50,66,15,23,22,44,45
"site C",25,50,69,16,24,24,45,48
"site C",25,50,72,16,25,25,47,50
"site C",25,50,72,15,28,27,45,55
"site C",25,75,56,16,30,9,47,39
"site C",25,75,56,16,28,9,47,37
"site C",25,75,55,16,29,10,45,39
"site C",25,75,53,15,24,8,45,32
"site C",25,75,54,15,27,9,45,36
"site C",25,75,53,15,24,7,46,31
"site C",25,75,52,14,29,9,43,38
"site C",25,75,51,15,27,8,43,35
"site C",25,75,49,13,25,8,41,33
"site C",25,75,50,15,28,9,41,37
"site C",25,75,56,16,30,10,46,40
"site C",25,75,53,15,28,9,44,37
"site C",25,75,54,16,27,9,45,36
"site C",25,75,52,14,28,9,43,37
"site C",25,75,52,14,30,9,43,39
"site C",25,75,52,14,28,8,44,36
"site C",25,75,54,16,31,10,44,41
"site C",25,75,52,15,31,10,42,41
"site C",25,75,54,16,25,9,45,34
"site C",25,75,51,14,27,8,43,35
"site C",25,75,55,15,28,9,46,37
"site C",25,75,57,16,29,10,47,39
"site C",25,75,57,16,29,10,47,39
"site C",25,75,53,16,26,8,45,34
"site C",25,75,55,16,28,10,45,38
"site C",25,75,51,15,28,8,43,36
"site C",25,75,52,15,27,8,44,35
"site C",25,75,51,15,27,8,43,35
"site C",25,75,51,14,29,10,41,39
"site C",25,75,49,14,25,9,40,34
"site C",25,75,56,16,29,10,46,39
"site C",25,75,54,15,33,10,44,43
"site C",25,75,53,15,28,8,45,36
"site C",25,75,55,16,29,9,46,38
"site C",25,75,52,15,28,9,43,37
"site C",25,75,54,15,30,10,44,40
"site C",25,75,53,14,28,9,44,37
"site C",25,75,50,14,26,8,42,34
"site C",25,75,48,15,24,7,41,31
"site C",25,75,55,15,28,8,47,36
"site C",25,100,47,15,28,0,47,28
"site C",25,100,45,15,28,0,45,28
"site C",25,100,45,15,27,0,45,27
"site C",25,100,47,16,28,0,47,28
"site C",25,100,44,15,26,0,44,26
"site C",25,100,46,16,30,0,46,30
"site C",25,100,46,16,29,0,46,29
"site C",25,100,46,16,28,0,46,28
"site C",25,100,44,14,27,0,44,27
"site C",25,100,44,14,29,0,44,29
"site C",25,100,46,15,27,0,46,27
"site C",25,100,46,15,26,0,46,26
"site C",25,100,42,15,32,0,42,32
"site C",25,100,46,16,27,0,46,27
"site C",25,100,47,17,29,0,47,29
"site C",25,100,44,14,30,0,44,30
"site C",25,100,46,16,27,0,46,27
"site C",25,100,47,16,27,0,47,27
"site C",25,100,46,15,29,0,46,29
"site C",25,100,44,14,30,0,44,30
"site C",25,100,46,15,29,0,46,29
"site C",25,100,44,14,29,0,44,29
"site C",25,100,47,15,29,0,47,29
"site C",25,100,44,15,29,0,44,29
"site C",25,100,47,15,31,0,47,31
"site C",25,100,45,15,30,0,45,30
"site C",25,100,44,15,29,0,44,29
"site C",25,100,43,14,26,0,43,26
"site C",25,100,45,15,30,0,45,30
"site C",25,100,46,16,29,0,46,29
"site C",25,100,44,16,28,0,44,28
"site C",25,100,46,16,29,0,46,29
"site C",25,100,46,16,27,0,46,27
"site C",25,100,43,15,30,0,43,30
"site C",25,100,41,15,27,0,41,27
"site C",25,100,44,14,30,0,44,30
"site C",25,100,44,16,32,0,44,32
"site C",25,100,41,15,28,0,41,28
"site C",25,100,47,16,29,0,47,29
"site C",25,100,47,16,29,0,47,29
"site C",50,0,76,25,0,52,24,52
"site C",50,0,82,25,0,59,23,59
"site C",50,0,83,24,0,60,23,60
"site C",50,0,83,25,0,59,24,59
"site C",50,0,82,26,0,56,26,56
"site C",50,0,90,28,0,63,27,63
"site C",50,0,77,24,0,54,23,54
"site C",50,0,80,25,0,56,24,56
"site C",50,0,84,25,0,60,24,60
"site C",50,0,82,24,0,59,23,59
"site C",50,0,83,24,0,61,22,61
"site C",50,0,77,24,0,53,24,53
"site C",50,0,80,24,0,56,24,56
"site C",50,0,75,24,0,52,23,52
"site C",50,0,87,24,0,64,23,64
"site C",50,0,79,25,0,55,24,55
"site C",50,0,88,26,0,63,25,63
"site C",50,0,91,25,0,67,24,67
"site C",50,0,78,26,0,54,24,54
"site C",50,0,81,26,0,56,25,56
"site C",50,0,78,26,0,54,24,54
"site C",50,0,81,24,0,58,23,58
"site C",50,0,74,25,0,51,23,51
"site C",50,0,84,26,0,58,26,58
"site C",50,0,81,26,0,57,24,57
"site C",50,0,82,27,0,56,26,56
"site C",50,0,86,26,0,60,26,60
"site C",50,0,81,26,0,56,25,56
"site C",50,0,87,27,0,61,26,61
"site C",50,0,86,26,0,61,25,61
"site C",50,0,77,24,0,54,23,54
"site C",50,0,84,26,0,60,24,60
"site C",50,0,81,24,0,58,23,58
"site C",50,0,81,24,0,58,23,58
"site C",50,0,82,26,0,58,24,58
"site C",50,0,76,25,0,52,24,52
"site C",50,0,77,24,0,53,24,53
"site C",50,0,84,26,0,60,24,60
"site C",50,0,81,24,0,58,23,58
"site C",50,0,82,25,0,59,23,59
"site C",50,25,65,26,13,39,26,52
"site C",50,25,58,25,13,35,23,48
"site C",50,25,62,26,13,36,26,49
"site C",50,25,63,25,13,39,24,52
"site C",50,25,60,26,12,35,25,47
"site C",50,25,61,25,13,36,25,49
"site C",50,25,58,24,11,35,23,46
"site C",50,25,63,26,13,38,25,51
"site C",50,25,55,25,11,31,24,42
"site C",50,25,59,25,12,36,23,48
"site C",50,25,60,24,12,37,23,49
"site C",50,25,60,25,13,37,23,50
"site C",50,25,62,25,13,38,24,51
"site C",50,25,57,26,11,33,24,44
"site C",50,25,57,25,12,34,23,46
"site C",50,25,61,24,12,37,24,49
"site C",50,25,58,25,12,34,24,46
"site C",50,25,58,23,13,35,23,48
"site C",50,25,58,25,12,35,23,47
"site C",50,25,62,26,13,37,25,50
"site C",50,25,64,26,14,40,24,54
"site C",50,25,57,24,12,34,23,46
"site C",50,25,56,24,12,33,23,45
"site C",50,25,62,26,13,37,25,50
"site C",50,25,56,23,12,34,22,46
"site C",50,25,61,26,12,36,25,48
"site C",50,25,58,25,11,33,25,44
"site C",50,25,59,25,13,35,24,48
"site C",50,25,58,26,11,33,25,44
"site C",50,25,61,24,13,37,24,50
"site C",50,25,58,26,12,34,24,46
"site C",50,25,60,25,12,36,24,48
"site C",50,25,60,26,13,35,25,48
"site C",50,25,64,25,13,39,25,52
"site C",50,25,65,25,14,41,24,55
"site C",50,25,57,25,12,34,23,46
"site C",50,25,64,26,13,39,25,52
"site C",50,25,58,24,12,34,24,46
"site C",50,25,61,24,13,38,23,51
"site C",50,25,61,22,13,39,22,52
"site C",50,50,43,25,20,19,24,39
"site C",50,50,42,24,19,19,23,38
"site C",50,50,46,25,23,21,25,44
"site C",50,50,44,25,19,19,25,38
"site C",50,50,41,24,19,19,22,38
"site C",50,50,41,24,21,19,22,40
"site C",50,50,43,23,20,20,23,40
"site C",50,50,40,25,18,17,23,35
"site C",50,50,46,26,22,21,25,43
"site C",50,50,43,25,20,19,24,39
"site C",50,50,43,24,21,20,23,41
"site C",50,50,47,26,22,22,25,44
"site C",50,50,45,24,23,22,23,45
"site C",50,50,44,26,21,20,24,41
"site C",50,50,46,24,23,22,24,45
"site C",50,50,44,25,21,20,24,41
"site C",50,50,43,25,20,19,24,39
"site C",50,50,40,25,18,17,23,35
"site C",50,50,43,26,19,18,25,37
"site C",50,50,43,26,20,18,25,38
"site C",50,50,43,25,21,20,23,41
"site C",50,50,41,25,19,18,23,37
"site C",50,50,42,25,20,18,24,38
"site C",50,50,43,25,20,18,25,38
"site C",50,50,42,25,21,19,23,40
"site C",50,50,45,26,21,20,25,41
"site C",50,50,45,26,21,20,25,41
"site C",50,50,45,25,21,20,25,41
"site C",50,50,41,24,19,18,23,37
"site C",50,50,46,26,22,21,25,43
"site C",50,50,44,25,21,20,24,41
"site C",50,50,44,27,20,18,26,38
"site C",50,50,43,26,21,19,24,40
"site C",50,50,43,27,20,18,25,38
"site C",50,50,40,24,18,17,23,35
"site C",50,50,45,26,22,20,25,42
"site C",50,50,42,23,21,20,22,41
"site C",50,50,44,26,20,18,26,38
"site C",50,50,46,25,22,21,25,43
"site C",50,50,45,26,22,20,25,42
"site C",50,75,32,26,24,8,24,32
"site C",50,75,33,25,25,9,24,34
"site C",50,75,31,24,23,8,23,31
"site C",50,75,31,24,24,7,24,31
"site C",50,75,31,25,25,8,23,33
"site C",50,75,34,25,28,9,25,37
"site C",50,75,33,26,25,8,25,33
"site C",50,75,34,25,25,9,25,34
"site C",50,75,32,25,23,8,24,31
"site C",50,75,34,25,26,9,25,35
"site C",50,75,31,25,21,7,24,28
"site C",50,75,32,25,26,8,24,34
"site C",50,75,31,24,23,8,23,31
"site C",50,75,30,25,22,7,23,29
"site C",50,75,32,25,25,9,23,34
"site C",50,75,30,24,22,7,23,29
"site C",50,75,33,26,27,8,25,35
"site C",50,75,34,26,27,9,25,36
"site C",50,75,33,26,24,7,26,31
"site C",50,75,31,25,24,7,24,31
"site C",50,75,31,25,21,7,24,28
"site C",50,75,32,24,24,8,24,32
"site C",50,75,30,25,22,7,23,29
"site C",50,75,32,26,22,8,24,30
"site C",50,75,30,25,24,7,23,31
"site C",50,75,31,25,20,7,24,27
"site C",50,75,30,25,22,7,23,29
"site C",50,75,31,25,22,7,24,29
"site C",50,75,34,26,25,9,25,34
"site C",50,75,31,25,22,7,24,29
"site C",50,75,33,26,22,8,25,30
"site C",50,75,31,25,26,8,23,34
"site C",50,75,31,25,22,7,24,29
"site C",50,75,31,25,25,7,24,32
"site C",50,75,33,26,23,8,25,31
"site C",50,75,33,26,24,8,25,32
"site C",50,75,31,24,22,7,24,29
"site C",50,75,32,25,25,8,24,33
"site C",50,75,30,24,23,7,23,30
"site C",50,75,33,26,25,8,25,33
"site C",50,100,22,24,25,0,22,25
"site C",50,100,23,24,27,0,23,27
"site C",50,100,25,25,25,0,25,25
"site C",50,100,25,25,27,0,25,27
"site C",50,100,23,25,27,0,23,27
"site C",50,100,25,25,26,0,25,26
"site C",50,100,24,24,25,0,24,25
"site C",50,100,24,26,24,0,24,24
"site C",50,100,25,27,24,0,25,24
"site C",50,100,23,25,26,0,23,26
"site C",50,100,23,25,24,0,23,24
"site C",50,100,24,25,29,0,24,29
"site C",50,100,24,26,25,0,24,25
"site C",50,100,25,26,27,0,25,27
"site C",50,100,23,25,27,0,23,27
"site C",50,100,25,27,27,0,25,27
"site C",50,100,24,25,28,0,24,28
"site C",50,100,24,24,26,0,24,26
"site C",50,100,24,25,28,0,24,28
"site C",50,100,26,26,27,0,26,27
"site C",50,100,25,25,27,0,25,27
"site C",50,100,23,25,24,0,23,24
"site C",50,100,23,24,25,0,23,25
"site C",50,100,24,25,27,0,24,27
"site C",50,100,24,25,26,0,24,26
"site C",50,100,26,26,25,0,26,25
"site C",50,100,25,27,28,0,25,28
"site C",50,100,24,24,26,0,24,26
"site C",50,100,23,24,26,0,23,26
"site C",50,100,23,25,28,0,23,28
"site C",50,100,24,25,27,0,24,27
"site C",50,100,25,25,26,0,25,26
"site C",50,100,25,25,27,0,25,27
"site C",50,100,23,23,29,0,23,29
"site C",50,100,23,25,28,0,23,28
"site C",50,100,24,25,28,0,24,28
"site C",50,100,22,24,26,0,22,26
"site C",50,100,23,24,25,0,23,25
"site C",50,100,22,24,26,0,22,26
"site C",50,100,23,23,26,0,23,26
"site C",75,0,65,34,0,55,10,55
"site C",75,0,60,34,0,50,10,50
"site C",75,0,61,32,0,51,10,51
"site C",75,0,61,32,0,51,10,51
"site C",75,0,61,32,0,51,10,51
"site C",75,0,60,32,0,50,10,50
"site C",75,0,62,32,0,52,10,52
"site C",75,0,60,33,0,50,10,50
"site C",75,0,65,31,0,55,10,55
"site C",75,0,68,32,0,58,10,58
"site C",75,0,63,33,0,53,10,53
"site C",75,0,62,34,0,51,11,51
"site C",75,0,72,32,0,62,10,62
"site C",75,0,66,32,0,56,10,56
"site C",75,0,60,33,0,50,10,50
"site C",75,0,61,34,0,50,11,50
"site C",75,0,60,34,0,50,10,50
"site C",75,0,66,33,0,56,10,56
"site C",75,0,62,32,0,52,10,52
"site C",75,0,66,34,0,55,11,55
"site C",75,0,62,32,0,52,10,52
"site C",75,0,64,34,0,54,10,54
"site C",75,0,65,34,0,55,10,55
"site C",75,0,59,32,0,49,10,49
"site C",75,0,61,31,0,51,10,51
"site C",75,0,56,34,0,46,10,46
"site C",75,0,60,33,0,50,10,50
"site C",75,0,61,33,0,51,10,51
"site C",75,0,59,34,0,49,10,49
"site C",75,0,66,31,0,56,10,56
"site C",75,0,62,32,0,52,10,52
"site C",75,0,63,32,0,53,10,53
"site C",75,0,60,32,0,50,10,50
"site C",75,0,58,34,0,48,10,48
"site C",75,0,59,35,0,48,11,48
"site C",75,0,64,32,0,54,10,54
"site C",75,0,58,33,0,48,10,48
"site C",75,0,66,33,0,56,10,56
"site C",75,0,62,31,0,52,10,52
"site C",75,0,69,33,0,59,10,59
"site C",75,25,43,33,12,33,10,45
"site C",75,25,38,34,9,27,11,36
"site C",75,25,39,31,11,29,10,40
"site C",75,25,40,33,11,30,10,41
"site C",75,25,44,31,12,34,10,46
"site C",75,25,42,35,11,31,11,42
"site C",75,25,42,33,10,32,10,42
"site C",75,25,41,32,11,31,10,42
"site C",75,25,42,34,10,31,11,41
"site C",75,25,39,34,11,29,10,40
"site C",75,25,47,31,12,37,10,49
"site C",75,25,43,33,12,33,10,45
"site C",75,25,44,33,11,34,10,45
"site C",75,25,41,33,11,31,10,42
"site C",75,25,39,32,10,29,10,39
"site C",75,25,46,33,12,36,10,48
"site C",75,25,47,33,12,37,10,49
"site C",75,25,44,34,12,33,11,45
"site C",75,25,44,34,11,34,10,45
"site C",75,25,43,32,11,33,10,44
"site C",75,25,44,31,12,34,10,46
"site C",75,25,41,34,10,31,10,41
"site C",75,25,39,33,11,29,10,40
"site C",75,25,42,32,11,32,10,43
"site C",75,25,45,33,11,35,10,46
"site C",75,25,44,34,11,33,11,44
"site C",75,25,42,33,12,32,10,44
"site C",75,25,45,31,12,35,10,47
"site C",75,25,41,34,11,30,11,41
"site C",75,25,42,33,11,32,10,43
"site C",75,25,45,31,12,35,10,47
"site C",75,25,42,34,11,32,10,43
"site C",75,25,44,34,12,34,10,46
"site C",75,25,42,32,10,32,10,42
"site C",75,25,47,32,12,37,10,49
"site C",75,25,41,32,11,31,10,42
"site C",75,25,43,32,11,33,10,44
"site C",75,25,39,32,10,29,10,39
"site C",75,25,40,32,11,30,10,41
"site C",75,25,40,33,11,30,10,41
"site C",75,50,27,32,18,17,10,35
"site C",75,50,28,31,18,17,11,35
"site C",75,50,26,33,17,16,10,33
"site C",75,50,29,33,19,18,11,37
"site C",75,50,29,33,20,19,10,39
"site C",75,50,29,34,19,18,11,37
"site C",75,50,29,34,18,18,11,36
"site C",75,50,25,31,17,15,10,32
"site C",75,50,26,31,17,16,10,33
"site C",75,50,31,34,20,20,11,40
"site C",75,50,28,32,18,18,10,36
"site C",75,50,29,32,21,19,10,40
"site C",75,50,28,32,19,18,10,37
"site C",75,50,27,32,19,17,10,36
"site C",75,50,28,32,18,18,10,36
"site C",75,50,28,33,19,18,10,37
"site C",75,50,28,34,18,18,10,36
"site C",75,50,28,31,18,18,10,36
"site C",75,50,28,32,19,18,10,37
"site C",75,50,25,33,17,15,10,32
"site C",75,50,27,33,18,17,10,35
"site C",75,50,27,32,17,17,10,34
"site C",75,50,26,31,17,16,10,33
"site C",75,50,29,33,19,19,10,38
"site C",75,50,27,33,18,17,10,35
"site C",75,50,27,33,17,17,10,34
"site C",75,50,28,31,19,18,10,37
"site C",75,50,28,33,19,18,10,37
"site C",75,50,27,33,18,17,10,35
"site C",75,50,27,33,18,17,10,35
"site C",75,50,27,33,19,17,10,36
"site C",75,50,29,33,19,19,10,38
"site C",75,50,26,32,17,16,10,33
"site C",75,50,27,33,19,17,10,36
"site C",75,50,31,33,21,20,11,41
"site C",75,50,27,33,18,17,10,35
"site C",75,50,28,32,19,18,10,37
"site C",75,50,28,32,19,18,10,37
"site C",75,50,27,32,18,17,10,35
"site C",75,50,29,34,18,18,11,36
"site C",75,75,17,33,22,7,10,29
"site C",75,75,17,33,22,7,10,29
"site C",75,75,18,33,23,8,10,31
"site C",75,75,17,31,22,7,10,29
"site C",75,75,17,33,20,6,11,26
"site C",75,75,16,32,19,6,10,25
"site C",75,75,18,34,22,8,10,30
"site C",75,75,18,33,21,7,11,28
"site C",75,75,16,31,22,6,10,28
"site C",75,75,16,34,20,6,10,26
"site C",75,75,18,31,25,8,10,33
"site C",75,75,18,31,24,8,10,32
"site C",75,75,18,32,21,7,11,28
"site C",75,75,18,34,22,7,11,29
"site C",75,75,18,33,22,8,10,30
"site C",75,75,16,32,22,6,10,28
"site C",75,75,17,33,25,7,10,32
"site C",75,75,16,33,22,6,10,28
"site C",75,75,17,33,22,7,10,29
"site C",75,75,18,32,23,8,10,31
"site C",75,75,17,32,21,7,10,28
"site C",75,75,16,34,22,6,10,28
"site C",75,75,18,32,25,8,10,33
"site C",75,75,16,32,22,6,10,28
"site C",75,75,17,33,22,7,10,29
"site C",75,75,18,33,24,8,10,32
"site C",75,75,17,32,23,7,10,30
"site C",75,75,16,32,21,6,10,27
"site C",75,75,17,33,23,7,10,30
"site C",75,75,16,33,21,6,10,27
"site C",75,75,19,32,26,9,10,35
"site C",75,75,18,32,22,8,10,30
"site C",75,75,17,33,21,7,10,28
"site C",75,75,17,32,22,7,10,29
"site C",75,75,18,33,22,8,10,30
"site C",75,75,17,33,21,7,10,28
"site C",75,75,16,32,22,6,10,28
"site C",75,75,17,32,23,7,10,30
"site C",75,75,17,31,22,7,10,29
"site C",75,75,17,33,23,7,10,30
"site C",75,100,10,32,26,0,10,26
"site C",75,100,10,33,28,0,10,28
"site C",75,100,10,32,28,0,10,28
"site C",75,100,10,34,28,0,10,28
"site C",75,100,10,32,27,0,10,27
"site C",75,100,10,31,26,0,10,26
"site C",75,100,10,32,28,0,10,28
"site C",75,100,10,32,24,0,10,24
"site C",75,100,10,31,26,0,10,26
"site C",75,100,10,33,27,0,10,27
"site C",75,100,11,34,27,0,11,27
"site C",75,100,10,33,27,0,10,27
"site C",75,100,10,33,27,0,10,27
"site C",75,100,10,33,27,0,10,27
"site C",75,100,10,33,26,0,10,26
"site C",75,100,10,30,26,0,10,26
"site C",75,100,10,32,27,0,10,27
"site C",75,100,11,33,25,0,11,25
"site C",75,100,11,33,26,0,11,26
"site C",75,100,10,34,29,0,10,29
"site C",75,100,10,33,24,0,10,24
"site C",75,100,10,31,27,0,10,27
"site C",75,100,10,33,31,0,10,31
"site C",75,100,10,32,28,0,10,28
"site C",75,100,11,33,28,0,11,28
"site C",75,100,10,33,28,0,10,28
"site C",75,100,10,34,26,0,10,26
"site C",75,100,10,33,26,0,10,26
